ID,Group,Color,Arrest_Date,Release_Date,Death_Date,1985_1989,1990_1994
3000,1,Orange,7/27/05,,,2,2
3001,1,Orange,?/?/2005,,,2,2
3002,1,Orange,?/?/2005,,,2,2
3003,1,Orange,?/?/2005,,,2,2
3004,1,Orange,7/29/05,,,2,2
